num_qubits,noise_level,attack_probability,qber,sifted_key_length,eve_qber_contribution,label
1573,0.078301,0.370032,0.15629,787,0.104089,1
1657,0.039935,0.477889,0.150898,835,0.124275,1
958,0.002612,0.740528,0.190578,467,0.188837,1
999,0.033846,0.579196,0.19,500,0.167436,1
1776,0.035473,0.652416,0.202546,864,0.178897,1
1141,0.078928,0.747343,0.249584,601,0.196965,1
765,0.094114,0.942221,0.309249,346,0.246506,1
622,0.147021,0.403625,0.218241,307,0.120227,1
1453,0.058604,0.48128,0.151773,705,0.112704,1
1453,0.14077,0.996874,0.331404,691,0.237557,1
1122,0.121086,0.345034,0.171429,560,0.090704,1
402,0.106046,0.700298,0.277228,202,0.20653,1
407,0.026246,0.896788,0.292929,198,0.275432,1
562,0.092693,0.195519,0.094771,306,0.032976,0
122,0.08893,0.198892,0.142857,63,0.083571,0
1012,0.118566,0.541535,0.236434,516,0.15739,1
888,0.086881,0.784135,0.244804,433,0.186883,1
832,0.14452,0.566553,0.207944,428,0.111597,1
1877,0.029859,0.02453,0.023991,917,0.004085,0
555,0.024825,0.495285,0.162162,259,0.145612,1
1637,0.108987,0.337536,0.132678,814,0.06002,1
464,0.149363,0.337712,0.16318,239,0.063605,1
1262,0.035693,0.064446,0.04,625,0.016205,0
1736,0.008076,0.939751,0.221963,856,0.216579,1
1692,0.098599,0.792734,0.2529,862,0.187168,1
1223,0.112093,0.039474,0.084112,642,0.009384,0
493,0.076562,0.408274,0.103053,262,0.052012,1
817,0.034181,0.110721,0.062016,387,0.039228,0
907,0.074436,0.493168,0.195506,445,0.145881,1
1707,0.04615,0.214195,0.087321,836,0.056554,0
817,0.03265,0.052743,0.018692,428,0,0
1668,0.075175,0.833722,0.232719,868,0.182602,1
1909,0.007159,0.286918,0.074974,947,0.070201,0
310,0.107526,0.817996,0.242188,128,0.170503,1
1878,0.114841,0.31388,0.138186,948,0.061625,1
1178,0.147789,0.848359,0.294425,574,0.195899,1
1242,0.131811,0.12182,0.114754,610,0.02688,0
680,0.044203,0.431444,0.136095,338,0.106626,1
734,0.04563,0.909421,0.239796,392,0.209376,1
1128,0.066576,0.310069,0.127469,557,0.083084,1
478,0.108633,0.143032,0.116667,240,0.044245,0
1464,0.006146,0.573171,0.144244,721,0.140147,1
1367,0.144261,0.394212,0.187773,687,0.091599,1
116,0.105398,0.106115,0.063492,63,0,0
500,0.127597,0.04585,0.098712,233,0.013648,0
1076,0.103512,0.849307,0.283495,515,0.214487,1
1510,0.138125,0.804018,0.242134,731,0.150051,1
654,0.122555,0.13263,0.123418,316,0.041714,0
1785,0.065394,0.966685,0.291759,898,0.248164,1
1115,0.106331,0.117002,0.071429,560,0.000541,0
1124,0.141318,0.170523,0.135472,561,0.04126,0
308,0.141753,0.797122,0.248276,145,0.153774,1
1294,0.135032,0.471779,0.204082,588,0.11406,1
1654,0.112515,0.363187,0.152542,826,0.077532,1
501,0.095206,0.066791,0.090909,231,0.027439,0
1133,0.082477,0.757261,0.228374,578,0.173389,1
112,0.028516,0.260573,0.074074,54,0.055063,0
501,0.068798,0.903459,0.300813,246,0.254948,1
234,0.020211,0.045999,0.05042,119,0.036946,0
1563,0.023038,0.222816,0.08046,783,0.065101,0
1992,0.02366,0.595011,0.157,1000,0.141227,1
171,0.070916,0.527373,0.186813,91,0.139536,1
1434,0.013048,0.678886,0.192572,727,0.183873,1
1226,0.128872,0.525651,0.187296,614,0.101382,1
1434,0.135977,0.467317,0.186111,720,0.09546,1
1053,0.101392,0.36633,0.166008,506,0.098413,1
1984,0.077734,0.185008,0.101578,1014,0.049755,0
175,0.143068,0.757685,0.390805,87,0.295426,1
383,0.048266,0.658084,0.175824,182,0.143647,1
574,0.090611,0.355345,0.188679,265,0.128272,1
1587,0.119723,0.057946,0.106357,818,0.026542,0
246,0.110447,0.600301,0.254098,122,0.180467,1
334,0.126586,0.645924,0.242236,161,0.157845,1
1492,0.034953,0.98617,0.287417,755,0.264115,1
895,0.120262,0.065383,0.08658,462,0.006405,0
1441,0.005314,0.052743,0.012821,702,0.009278,0
797,0.08271,0.73114,0.229219,397,0.174079,1
269,0.001447,0.996981,0.237037,135,0.236072,1
1235,0.052396,0.860154,0.211055,597,0.176125,1
307,0.086898,0.796763,0.25974,154,0.201808,1
1010,0.106559,0.905871,0.287091,519,0.216051,1
1773,0.07471,0.418841,0.138158,912,0.088351,1
447,0.142221,0.129406,0.128205,195,0.033391,0
481,0.076708,0.229929,0.070485,227,0.019346,0
1902,0.010755,0.568572,0.142857,924,0.135687,1
677,0.027237,0.054674,0.048387,310,0.030229,0
808,0.1268,0.611472,0.262255,408,0.177722,1
1400,0.141779,0.701164,0.240113,708,0.145593,1
343,0.100359,0.313259,0.141304,184,0.074398,1
215,0.111616,0.657296,0.201613,124,0.127202,1
1703,0.09284,0.877436,0.278986,828,0.217092,1
1901,0.095794,0.502527,0.158297,916,0.094435,1
1976,0.137193,0.474449,0.214917,1019,0.123455,1
143,0.065358,0.824308,0.25,68,0.206428,1
1107,0.100053,0.396067,0.163904,543,0.097202,1
1714,0.101052,0.795063,0.260369,868,0.193001,1
1705,0.059433,0.848104,0.25,836,0.210378,1
786,0.067304,0.207472,0.083756,394,0.038887,0
1032,0.048042,0.752203,0.201923,520,0.169895,1
385,0.143069,0.199741,0.132353,204,0.036974,0
364,0.019752,0.752032,0.194595,185,0.181427,1
817,0.038052,0.339572,0.128141,398,0.102773,1
537,0.115896,0.475546,0.169675,277,0.092411,1
1949,0.051408,0.156691,0.06754,992,0.033268,0
252,0.103939,0.66745,0.203125,128,0.133833,1
1105,0.109032,0.936166,0.283451,568,0.210762,1
1157,0.082927,0.555203,0.157534,584,0.10225,1
212,0.061277,0.635457,0.2,120,0.159149,1
937,0.105175,0.643853,0.195604,455,0.125488,1
1889,0.001538,0.459438,0.104188,979,0.103162,1
308,0.106267,0.719084,0.216783,143,0.145939,1
372,0.086432,0.802588,0.264045,178,0.206423,1
414,0.126535,0.315943,0.158654,208,0.074297,1
203,0.111135,0.939552,0.326087,92,0.251997,1
1782,0.084285,0.537323,0.174779,904,0.118589,1
186,0.117136,0.701638,0.216867,83,0.138777,1
634,0.025479,0.80414,0.222222,297,0.205236,1
1670,0.059461,0.028542,0.046373,841,0.006733,0
1992,0.07975,0.923633,0.258416,1010,0.205249,1
390,0.115723,0.821303,0.307692,195,0.230543,1
784,0.029654,0.089911,0.043373,415,0.023604,0
440,0.105852,0.067249,0.092593,216,0.022025,0
465,0.041409,0.085656,0.033654,208,0.006048,0
1894,0.029785,0.894155,0.214511,951,0.194654,1
741,0.059856,0.61921,0.216359,379,0.176455,1
1262,0.029514,0.055472,0.036392,632,0.016716,0
397,0.065452,0.932301,0.244792,192,0.201157,1
642,0.081341,0.673633,0.225806,310,0.171579,1
786,0.055707,0.32275,0.122283,368,0.085144,1
1214,0.141073,0.693391,0.208122,591,0.114073,1
1810,0.101106,0.94614,0.288961,924,0.221557,1
562,0.060556,0.094971,0.045455,286,0.005084,0
1326,0.142011,0.844252,0.28855,655,0.193876,1
1039,0.047656,0.568281,0.16129,496,0.12952,1
1611,0.095901,0.347532,0.136752,819,0.072818,1
736,0.070546,0.63042,0.188366,361,0.141335,1
905,0.130893,0.723086,0.247685,432,0.160423,1
1283,0.06578,0.887182,0.272171,654,0.228318,1
942,0.005932,0.468402,0.137255,459,0.1333,1
1542,0.046177,0.775064,0.22963,810,0.198845,1
126,0.047368,0.676867,0.176471,68,0.144892,1
762,0.059239,0.072448,0.071823,362,0.03233,0
431,0.10961,0.689302,0.28,225,0.206927,1
373,0.106219,0.627488,0.235955,178,0.165143,1
201,0.016258,0.352934,0.12381,105,0.112971,1
776,0.008478,0.020659,0.028708,418,0.023056,0
513,0.028422,0.319922,0.098113,265,0.079165,1
1541,0.067414,0.79687,0.238727,754,0.193784,1
1054,0.086323,0.80085,0.250943,530,0.193395,1
1596,0.068971,0.43908,0.162907,798,0.116927,1
1783,0.121803,0.890238,0.259912,908,0.17871,1
1593,0.076174,0.79443,0.243574,817,0.192791,1
900,0.110981,0.617718,0.195556,450,0.121568,1
1952,0.148287,0.833121,0.276939,993,0.178081,1
832,0.098491,0.638098,0.205069,434,0.139408,1
1667,0.092751,0.560331,0.203182,817,0.141349,1
428,0.114681,0.402918,0.155172,232,0.078718,1
1941,0.075697,0.279723,0.131263,998,0.080798,0
676,0.137613,0.125714,0.093484,353,0.001743,0
1291,0.094943,0.586108,0.188498,626,0.125203,1
772,0.135141,0.425732,0.175532,376,0.085438,1
535,0.073074,0.350081,0.152985,268,0.104269,1
726,0.034544,0.260663,0.092219,347,0.06919,0
1256,0.126267,0.676864,0.258567,642,0.174389,1
312,0.027021,0.935732,0.253521,142,0.235507,1
476,0.144378,0.292325,0.191667,240,0.095415,0
1848,0.13731,0.199852,0.12743,926,0.03589,0
262,0.057157,0.455482,0.16129,124,0.123186,1
1473,0.129572,0.4051,0.181217,756,0.094836,1
672,0.136442,0.750709,0.25788,349,0.166918,1
707,0.056593,0.049921,0.047198,339,0.009469,0
789,0.133387,0.533042,0.226933,401,0.138008,1
827,0.100455,0.927743,0.270396,429,0.203426,1
1447,0.047376,0.982428,0.259831,712,0.228247,1
1629,0.069566,0.377121,0.151079,834,0.104701,1
790,0.137758,0.000826,0.111111,405,0.019272,0
426,0.095851,0.728775,0.190909,220,0.127008,1
105,0.097203,0.244901,0.098039,51,0.033237,0
1477,0.108991,0.631674,0.225175,715,0.152514,1
1843,0.112036,0.472612,0.183652,942,0.108961,1
165,0.050515,0.617941,0.178218,101,0.144541,1
1220,0.127479,0.349033,0.173045,601,0.088059,1
514,0.088172,0.078081,0.066929,254,0.008148,0
500,0.146119,0.954579,0.340517,232,0.243104,1
1674,0.083169,0.873504,0.279712,833,0.224266,1
579,0.029125,0.732195,0.20132,303,0.181904,1
677,0.010364,0.214549,0.043103,348,0.036194,0
335,0.103182,0.906351,0.384181,177,0.315393,1
1818,0.084463,0.177531,0.12069,870,0.064381,0
1823,0.130212,0.373372,0.175885,904,0.089077,1
1836,0.127585,0.924786,0.303825,915,0.218769,1
537,0.05679,0.351816,0.117857,280,0.079997,1
456,0.148981,0.035716,0.109649,228,0.010328,0
1888,0.127275,0.658267,0.2508,937,0.165951,1
1265,0.010657,0.774346,0.202593,617,0.195488,1
602,0.05066,0.439061,0.173611,288,0.139838,1
188,0.097527,0.754753,0.264368,87,0.19935,1
1619,0.006649,0.670984,0.173966,822,0.169533,1
1624,0.043353,0.295138,0.118873,816,0.08997,0
119,0.082778,0.207104,0.122449,49,0.067264,0
1009,0.143707,0.520722,0.230616,503,0.134811,1
1018,0.130362,0.301552,0.184825,514,0.097917,1
982,0.005295,0.594298,0.155206,509,0.151676,1
801,0.118862,0.986465,0.301205,415,0.221964,1
724,0.022118,0.177542,0.074176,364,0.05943,0
736,0.138274,0.571866,0.242188,384,0.150005,1
1849,0.099766,0.180308,0.10578,917,0.039269,0
1986,0.021669,0.006092,0.017206,988,0.002761,0
312,0.147663,0.983347,0.292683,164,0.194241,1
1470,0.016249,0.767703,0.22962,736,0.218787,1
1190,0.029655,0.198747,0.066071,560,0.046301,0
586,0.011283,0.221917,0.052265,287,0.044743,0
453,0.056029,0.046761,0.044444,225,0.007092,0
1530,0.026126,0.576792,0.131062,763,0.113644,1
793,0.148788,0.942039,0.303828,418,0.204636,1
346,0.080233,0.284074,0.090909,176,0.037421,0
1942,0.116492,0.438667,0.186824,1017,0.109162,1
1860,0.044615,0.221712,0.079957,938,0.050214,0
895,0.039408,0.930148,0.226545,437,0.200273,1
910,0.073916,0.971775,0.252315,432,0.203037,1
899,0.11661,0.459717,0.191874,443,0.114134,1
462,0.094472,0.17822,0.134199,231,0.071218,0
300,0.071976,0.774995,0.273885,157,0.225901,1
618,0.021448,0.703541,0.201299,308,0.187,1
835,0.074479,0.127103,0.084906,424,0.035253,0
394,0.096127,0.910866,0.305419,203,0.241334,1
167,0.009711,0.943951,0.305882,85,0.299408,1
1868,0.093797,0.08043,0.084189,974,0.021658,0
1768,0.144158,0.071942,0.092832,851,0,0
681,0.03086,0.876571,0.21131,336,0.190736,1
1268,0.034508,0.240651,0.070033,614,0.047027,0
371,0.066749,0.467689,0.210526,190,0.166027,1
1861,0.10777,0.469724,0.164097,908,0.09225,1
1645,0.07273,0.210177,0.097531,810,0.049044,0
434,0.02237,0.530689,0.086124,209,0.071211,1
505,0.109143,0.194844,0.136546,249,0.063784,0
732,0.079545,0.956331,0.255263,380,0.202233,1
278,0.115146,0.027683,0.068966,145,0,0
759,0.039269,0.665476,0.207254,386,0.181075,1
1370,0.147446,0.927382,0.291727,689,0.19343,1
1480,0.024021,0.532666,0.155288,747,0.139274,1
114,0.144758,0.908787,0.326531,49,0.230025,1
769,0.013233,0.834657,0.195767,378,0.186945,1
1682,0.039459,0.174942,0.074119,823,0.047813,0
1755,0.021105,0.125946,0.038331,887,0.024261,0
1169,0.12365,0.435173,0.168403,576,0.08597,1
1497,0.104415,0.420618,0.181333,750,0.111723,1
569,0.076435,0.964584,0.330909,275,0.279952,1
1750,0.140861,0.50895,0.207852,866,0.113945,1
1000,0.026711,0.758042,0.21499,507,0.197183,1
1414,0.054416,0.036044,0.042194,711,0.005917,0
598,0.001437,0.72795,0.215232,302,0.214273,1
428,0.063249,0.844447,0.220779,231,0.178613,1
1112,0.007661,0.383213,0.098039,561,0.092932,1
1093,0.032163,0.476534,0.118056,576,0.096614,1
1186,0.029359,0.52953,0.121556,617,0.101983,1
1636,0.084829,0.207579,0.115152,825,0.058599,0
1566,0.043364,0.384484,0.114839,775,0.085929,1
673,0.012305,0.47147,0.115044,339,0.106841,1
986,0.100512,0.184944,0.141079,482,0.074071,0
262,0.025028,0.986989,0.248062,129,0.231377,1
1595,0.034202,0.335207,0.118926,782,0.096124,1
357,0.083293,0.475209,0.174699,166,0.11917,1
231,0.146618,0.17813,0.212389,113,0.114644,0
1089,0.123354,0.951019,0.311504,565,0.229269,1
1851,0.122571,0.742846,0.258861,931,0.177148,1
815,0.098083,0.073784,0.08134,418,0.015951,0
452,0.044585,0.516436,0.200913,219,0.17119,1
450,0.088269,0.407415,0.170404,223,0.111558,1
1690,0.119688,0.7963,0.265283,867,0.185491,1
1355,0.026894,0.137531,0.048889,675,0.03096,0
1040,0.143348,0.271047,0.158491,530,0.062925,0
1862,0.121752,0.752315,0.248079,911,0.166911,1
299,0.08611,0.101291,0.073333,150,0.015927,0
1271,0.073313,0.811437,0.271987,614,0.223112,1
783,0.112171,0.847041,0.275773,388,0.200993,1
543,0.143739,0.316585,0.145522,268,0.049696,1
1845,0.037804,0.801712,0.228051,934,0.202848,1
1918,0.013659,0.207236,0.063608,959,0.054502,0
1686,0.095603,0.55322,0.202934,818,0.139199,1
382,0.052455,0.15754,0.052632,190,0.017662,0
1473,0.043051,0.376736,0.115903,742,0.087202,1
781,0.065331,0.173301,0.08399,381,0.040436,0
822,0.092839,0.740128,0.234414,401,0.172521,1
468,0.028625,0.553847,0.158537,246,0.139453,1
1219,0.070186,0.043297,0.063018,603,0.016227,0
1729,0.070051,0.882566,0.255018,847,0.208317,1
541,0.033743,0.691028,0.222615,283,0.20012,1
1121,0.000202,0.016335,0.001808,553,0.001673,0
1331,0.030848,0.823178,0.23053,642,0.209964,1
1298,0.003896,0.305694,0.089051,685,0.086454,1
596,0.005258,0.066609,0.02069,290,0.017184,0
154,0.086102,0.133458,0.115385,78,0.057984,0
1675,0.148512,0.95281,0.317676,809,0.218668,1
1234,0.049476,0.635394,0.20034,589,0.167355,1
1439,0.125104,0.985258,0.319661,707,0.236258,1
1111,0.059404,0.956019,0.26422,545,0.224617,1
833,0.098908,0.233519,0.097744,399,0.031806,0
578,0.071546,0.252613,0.109215,293,0.061518,0
1353,0.147311,0.724046,0.255572,673,0.157365,1
1680,0.09524,0.439167,0.15199,829,0.088497,1
718,0.084184,0.127714,0.093151,365,0.037028,0
145,0.052357,0.340229,0.175676,74,0.140771,1
395,0.122186,0.010964,0.094737,190,0.01328,0
1201,0.149369,0.309796,0.163062,601,0.063483,1
547,0.041137,0.346701,0.099644,281,0.072219,1
1647,0.019695,0.120097,0.033493,836,0.020363,0
616,0.145726,0.601748,0.195584,317,0.098433,1
1038,0.106251,0.263439,0.125,528,0.054166,0
530,0.00882,0.886508,0.205426,258,0.199547,1
964,0.030514,0.99099,0.271084,498,0.250741,1
1389,0.113805,0.211708,0.128755,699,0.052885,0
1612,0.137129,0.976718,0.317602,784,0.226183,1
1506,0.00969,0.252709,0.062901,779,0.056441,0
1064,0.017429,0.171725,0.047016,553,0.035397,0
969,0.019591,0.479611,0.133621,464,0.12056,1
718,0.139589,0.269272,0.158055,329,0.064995,0
1977,0.139636,0.446065,0.179104,1005,0.086014,1
1494,0.093603,0.194099,0.104312,719,0.041909,0
1793,0.061902,0.699002,0.222591,903,0.181323,1
1506,0.083956,0.932715,0.270195,718,0.214225,1
265,0.096773,0.900675,0.315385,130,0.250869,1
604,0.127245,0.747904,0.265672,335,0.180842,1
975,0.100574,0.691327,0.22449,490,0.157441,1
698,0.102187,0.898129,0.265861,331,0.197737,1
1827,0.145873,0.204662,0.161572,916,0.064323,0
1034,0.024865,0.649154,0.192233,515,0.175657,1
518,0.113034,0.218865,0.15415,253,0.078794,0
1236,0.141668,0.738027,0.289735,604,0.19529,1
819,0.02732,0.888408,0.2277,426,0.209486,1
343,0.056223,0.3775,0.157576,165,0.120093,1
1900,0.055733,0.359824,0.117342,963,0.080186,1
1897,0.128726,0.815505,0.26455,945,0.178733,1
1575,0.089263,0.584144,0.176075,744,0.116567,1
697,0.094269,0.823963,0.260234,342,0.197388,1
1682,0.090173,0.378669,0.16129,837,0.101175,1
647,0.065875,0.224108,0.125,312,0.081084,0
1771,0.027299,0.457148,0.145047,848,0.126848,1
1780,0.006815,0.701434,0.172619,840,0.168075,1
425,0.041951,0.64937,0.147368,190,0.119401,1
698,0.147014,0.217121,0.13467,349,0.036661,0
1429,0.12241,0.730931,0.251719,727,0.170113,1
545,0.03131,0.071094,0.036364,275,0.015491,0
1626,0.042469,0.855007,0.244131,852,0.215819,1
1390,0.07857,0.239023,0.118326,693,0.065946,0
530,0.099573,0.056295,0.069231,260,0.002849,0
1574,0.010544,0.935726,0.228647,761,0.221617,1
182,0.0098,0.807261,0.176471,85,0.169937,1
829,0.096441,0.430553,0.173913,414,0.109619,1
439,0.090793,0.717371,0.25,236,0.189471,1
100,0.082347,0.719039,0.179487,39,0.124589,1
1509,0.047816,0.622794,0.194263,767,0.162386,1
390,0.073273,0.36351,0.119403,201,0.070554,1
1419,0.099526,0.322681,0.144022,736,0.077671,1
243,0.034711,0.826533,0.292683,123,0.269542,1
1795,0.004731,0.33923,0.086323,892,0.083169,1
1958,0.073879,0.995171,0.293103,986,0.243851,1
702,0.105451,0.855015,0.279503,322,0.209202,1
1024,0.029525,0.309009,0.098456,518,0.078772,1
1281,0.054399,0.422202,0.129909,662,0.093643,1
1221,0.048046,0.186312,0.067545,607,0.035515,0
150,0.124033,0.557566,0.25,76,0.167312,1
1961,0.146482,0.257936,0.150099,1006,0.052445,0
1877,0.075667,0.716431,0.221154,936,0.170709,1
1025,0.059609,0.658647,0.202358,509,0.162618,1
1154,0.093792,0.243074,0.127208,566,0.064681,0
423,0.146692,0.342972,0.179724,217,0.081929,1
1522,0.112067,0.974927,0.32626,754,0.251548,1
1078,0.010587,0.697085,0.204503,533,0.197445,1
639,0.063052,0.470698,0.138462,325,0.096427,1
683,0.029483,0.428621,0.108187,342,0.088532,1
255,0.023387,0.768503,0.214286,126,0.198694,1
1599,0.102192,0.847664,0.291942,757,0.223814,1
219,0.111078,0.71824,0.357143,112,0.283091,1
1171,0.07289,0.717986,0.214168,607,0.165575,1
1648,0.067567,0.078469,0.063246,838,0.018201,0
199,0.054439,0.862123,0.306122,98,0.26983,1
388,0.142269,0.666092,0.227488,211,0.132642,1
1549,0.042052,0.438591,0.144343,769,0.116309,1
1666,0.032167,0.43186,0.140209,863,0.118764,1
254,0.141715,0.550277,0.227941,136,0.133465,1
604,0.084004,0.117655,0.075,320,0.018997,0
1252,0.019597,0.049425,0.024671,608,0.011606,0
1128,0.119762,0.095413,0.0954,587,0.015559,0
1082,0.09266,0.227852,0.105461,531,0.043688,0
597,0.120475,0.420575,0.160656,305,0.080339,1
1124,0.090256,0.492774,0.195205,584,0.135035,1
195,0.129547,0.978933,0.315315,111,0.228951,1
1758,0.110384,0.409773,0.177258,897,0.103668,1
1130,0.102338,0.961144,0.287234,564,0.219009,1
808,0.128477,0.402821,0.208845,407,0.123194,1
797,0.04186,0.859734,0.256659,413,0.228752,1
803,0.011784,0.963521,0.238845,381,0.230989,1
927,0.006521,0.623366,0.135371,458,0.131024,1
466,0.028436,0.132118,0.039474,228,0.020516,0
1243,0.069267,0.546052,0.178457,622,0.132278,1
449,0.001131,0.485089,0.136792,212,0.136038,1
696,0.100169,0.88242,0.282486,354,0.215707,1
1755,0.14288,0.025885,0.095078,894,0,0
1171,0.063057,0.966146,0.26055,545,0.218513,1
1816,0.081919,0.800558,0.264342,889,0.20973,1
1350,0.143638,0.773906,0.259854,685,0.164096,1
1589,0.018096,0.733347,0.192458,769,0.180394,1
270,0.059585,0.349443,0.140625,128,0.100902,1
1058,0.148061,0.083738,0.117002,547,0.018294,0
765,0.021053,0.995723,0.258145,399,0.24411,1
132,0.13216,0.78616,0.217391,69,0.129284,1
270,0.061076,0.378437,0.1,140,0.059283,1
460,0.077549,0.709492,0.234043,235,0.182343,1
113,0.12365,0.101024,0.092593,54,0.010159,0
931,0.147749,0.494479,0.164502,462,0.066003,1
197,0.004001,0.61194,0.183673,98,0.181006,1
1667,0.052189,0.891449,0.263033,844,0.228241,1
1225,0.043793,0.038624,0.036244,607,0.007048,0
1930,0.069055,0.05769,0.053427,992,0.007391,0
260,0.023342,0.564162,0.079365,126,0.063804,1
252,0.047773,0.759623,0.220588,136,0.18874,1
1751,0.092696,0.247523,0.121495,856,0.059698,0
845,0.120406,0.409904,0.176768,396,0.096497,1
1543,0.14416,0.387624,0.163239,778,0.067132,1
461,0.038958,0.720146,0.184874,238,0.158902,1
116,0.146181,0.471438,0.113208,53,0.015754,1
1046,0.045421,0.108033,0.062738,526,0.032457,0
1189,0.139043,0.923507,0.299475,571,0.20678,1
311,0.112171,0.781998,0.230769,156,0.155989,1
119,0.061808,0.196883,0.078125,64,0.03692,0
503,0.14605,0.059942,0.096899,258,0,0
307,0.004386,0.626923,0.183206,131,0.180282,1
1993,0.117689,0.921701,0.287333,971,0.208873,1
1978,0.101035,0.014598,0.070352,995,0.002995,0
130,0.013567,0.666197,0.144928,69,0.135883,1
968,0.042707,0.744725,0.214724,489,0.186253,1
830,0.067261,0.128586,0.106888,421,0.062048,0
151,0.036333,0.579848,0.140845,71,0.116623,1
1367,0.140033,0.034428,0.095101,694,0.001746,0
1716,0.023174,0.245295,0.077014,844,0.061565,0
1262,0.083874,0.062368,0.067103,611,0.011187,0
1843,0.082113,0.350104,0.125272,918,0.07053,1
1311,0.080131,0.602628,0.193062,663,0.139641,1
1142,0.020738,0.070418,0.028419,563,0.014594,0
1901,0.073652,0.847167,0.25,940,0.200899,1
1441,0.138103,0.068309,0.109827,692,0.017758,0
1553,0.031362,0.717975,0.183117,770,0.162209,1
1583,0.011148,0.584646,0.160736,815,0.153304,1
160,0.142351,0.255088,0.185185,81,0.090285,0
1496,0.138363,0.40751,0.194293,736,0.102052,1
1522,0.083587,0.575131,0.174419,774,0.118694,1
1040,0.13302,0.70744,0.253259,537,0.164579,1
1172,0.146134,0.101825,0.133672,591,0.036249,0
1682,0.02602,0.07568,0.038778,851,0.021431,0
369,0.032735,0.302571,0.091837,196,0.070014,1
1102,0.080134,0.01762,0.045531,593,0,0
1564,0.105621,0.756045,0.249689,805,0.179275,1
593,0.121725,0.082669,0.104167,288,0.023017,0
601,0.073858,0.742635,0.203333,300,0.154095,1
